"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
76983,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.438499007474, -73.982873535981","Land (beach, shoreline and inland)",2019-08-06,"American Littoral Society Coast Camp",3,30,33,40,0.5,2,13,35,0,0,136,20,4,53,9,11,7,4,4,16,5,1,3,4,0,16,5,4,0,1,7,0,3,17,0,0,4,0,0,0,0,0,1,0,0,1,1,15,0,13,28,186,627
77059,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.45093, -74.00224","Land (beach, shoreline and inland)",2019-08-09,,24,0,24,19.23,0.179,0,2,25,6,2,27,0,3,11,4,40,10,12,14,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,5,0,2,0,0,0,0,0,0,21,0,0,0,0,2,0,0,39,249
77129,"Hunterdon County, NJ, USA","New Jersey, USA","United States","40.37227, -74.94804","Watercraft (powerboat, sailboat, kayak or canoe)",2019-08-11,,1,0,1,3.42,0.0195,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15
77371,"Hunterdon County, NJ, USA","New Jersey, USA","United States","40.37226, -74.94818","Watercraft (powerboat, sailboat, kayak or canoe)",2019-08-18,,1,0,1,1.42,0.0043,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
77564,"Hunterdon County, NJ, USA","New Jersey, USA","United States","40.37228, -74.94808","Watercraft (powerboat, sailboat, kayak or canoe)",2019-08-24,,1,0,1,2.88,0.011,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
77612,"Ocean County, NJ, USA","New Jersey, USA","United States","39.91176, -74.0792","Land (beach, shoreline and inland)",2019-08-26,,1,0,1,0.93,0,0,4,3,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,31
77618,"Ocean County, NJ, USA","New Jersey, USA","United States","39.91122, -74.07691","Land (beach, shoreline and inland)",2019-08-26,,1,0,1,9.33,0.3201,0,9,20,2,0,41,0,2,9,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,26,0,0,0,0,0,0,0,3,134
77619,"Ocean County, NJ, USA","New Jersey, USA","United States","39.91139, -74.07734","Land (beach, shoreline and inland)",2019-08-26,,1,0,1,0.16,0.0584,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
77632,"Ocean County, NJ, USA","New Jersey, USA","United States","39.91174, -74.07939","Land (beach, shoreline and inland)",2019-08-26,,1,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77986,"Bergen County, NJ, USA","New Jersey, USA","United States","40.98189, -73.96902","Land (beach, shoreline and inland)",2019-09-07,"Hackensack Riverkeeper ",1,0,1,25.68,0.2327,0,0,11,9,0,7,0,6,6,5,118,15,49,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,26,292
77988,"Bergen County, NJ, USA","New Jersey, USA","United States","40.98266, -73.97216","Land (beach, shoreline and inland)",2019-09-07,"Pack 168",1,0,1,38.9,0.7684,0,5,7,5,5,9,0,3,7,2,51,11,41,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,45,37,0,0,0,0,6,0,0,27,267
