"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
45009,"King County, WA, USA","Washington, USA","United States","47.57922, -122.41031","Land (beach, shoreline and inland)",2018-09-15,"Alki Beach 2018",2,0,2,16.77,1.2917,0,131,19,6,0,9,0,7,3,0,5,8,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,66,350
45010,"King County, WA, USA","Washington, USA","United States","47.48136, -122.36093","Land (beach, shoreline and inland)",2018-09-15,"I don’t know",2,0,2,3.55,10.4358,0,15,7,1,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,3,52
45022,"King County, WA, USA","Washington, USA","United States","47.57906, -122.41053","Land (beach, shoreline and inland)",2018-09-15,"Alki Beach 2018",2,0,2,25.94,2.3304,0,243,50,7,4,4,0,4,17,4,11,21,14,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,26,0,8,0,0,0,0,0,2,28,0,0,0,0,11,0,0,7,479
45025,"King County, WA, USA","Washington, USA","United States","47.49894, -122.39068","Land (beach, shoreline and inland)",2018-09-15,Myself,1,0,1,78,4.5239,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,20
45035,"Kitsap County, WA, USA","Washington, USA","United States","47.58556, -122.6448","Land (beach, shoreline and inland)",2018-09-15,"SEA Discovery Center ",2,0,2,0.19,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10
45047,"King County, WA, USA","Washington, USA","United States","47.57937, -122.41025","Land (beach, shoreline and inland)",2018-09-15,"Alki beach 2018",2,0,2,63.46,4.4246,0,622,143,89,1,21,0,3,12,5,28,21,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,300,0,0,0,0,11,0,0,21,1303
45050,"King County, WA, USA","Washington, USA","United States","47.71177, -122.36807","Land (beach, shoreline and inland)",2018-09-15,"Carkeek Park 2018",4,0,4,52,1.9878,0,6,2,0,0,1,0,1,2,0,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,39
45071,"Pierce County, WA, USA","Washington, USA","United States","47.38129, -122.63578","Land (beach, shoreline and inland)",2018-09-15,"Harbor WildWatch",0,0,0,5.89,2.4038,0,73,0,2,0,5,0,1,3,0,4,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,157,288
45072,"Whatcom County, WA, USA","Washington, USA","United States","48.77325, -122.52859","Land (beach, shoreline and inland)",2018-09-15,"Bellingham ICC Locust Beach",2,0,2,30,0.9487,0,2,15,1,0,14,0,1,2,0,4,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,73,169
45076,"King County, WA, USA","Washington, USA","United States","47.61964, -122.36217","Land (beach, shoreline and inland)",2018-09-15,"Centennial Park 2018",2,0,2,8,0.9285,0,105,6,4,1,6,0,5,0,3,8,0,3,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,3,0,0,132,303
45081,"King County, WA, USA","Washington, USA","United States","47.71293, -122.3782","Land (beach, shoreline and inland)",2018-09-15,"Carkeek Park 2018",3,0,3,17.34,42.9742,0,21,5,3,3,5,0,5,4,2,9,10,34,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,55,0,0,0,0,3,0,0,6,188
45083,"King County, WA, USA","Washington, USA","United States","47.71292, -122.37794","Land (beach, shoreline and inland)",2018-09-15,"Carkeek Park 2018",3,0,3,4.7,0.0268,0,2,4,1,0,2,0,1,2,1,10,3,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,49
45092,"King County, WA, USA","Washington, USA","United States","47.48147, -122.36097","Land (beach, shoreline and inland)",2018-09-15,"Environmental Science Center",6,0,6,8.77,0.9988,0,65,16,1,0,3,0,3,3,3,1,2,1,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,8,0,7,0,0,0,0,0,1,36,0,0,0,0,2,0,0,42,200
45102,"Mason County, WA, USA","Washington, USA","United States","47.45182, -122.83392","Land (beach, shoreline and inland)",2018-09-15,"SEA DISCOVERY",1,0,1,5,0.2687,0,37,87,5,0,7,0,0,4,0,1,12,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0,5,191
